Quelle;Anforderungs Nr.;Titel;Beschreibung;Verbindlichkeit;Pruefverfahren;Thema;Schwerpunkt
gemSpec_ePA_FdV;A_20968-02;Unterstützung der ePA-Anwendungsfälle im Hintergrundmodus bei der Umschlüsselung;"Das ePA-Frontend des Versicherten MUSS den Hintergrundmodus bei der
Umschlüsselung, soweit es das Betriebssystem zulässt, unterstützen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Common;Neutral
gemSpec_ePA_FdV;A_20970;Hinweis zur Arbeitsweise im Hintergrundmodus;"Das ePA-Frontend des Versicherten MUSS den Nutzer vor dem Beginn längerer
Aktionen darauf hinweisen, dass die Aktion im Hintergrund weiter läuft und die
Anwendung während dieser Zeit nicht beendet oder deinstalliert und dass das
Gerät während dieser Zeit nicht ausgeschaltet oder rebootet werden darf.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Common;Neutral
gemSpec_ePA_FdV;A_21129;Revisionssicherer Export der Protokolle;"Das ePA-FdV MUSS dem Nutzer eine Funktion zum Export signierter Protokolldaten
aus der Akte unter Nutzung der Operationen
I_Authentication_Insurant::getSignedAuditEvents (nur wenn der Nutzer der
Kontoinhaber ist), I_Authorization_Management_Insurant:: getSignedAuditEvents
und I_Account_Management_Insurant::getSignedAuditEvents bereitstellen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Protokolldaten;ePA
gemSpec_ePA_FdV;A_21232;ePA-Frontend des Versicherten: Konfiguration der Vertraulichkeitsstufe;"Das ePA-Frontend des Versicherten MUSS dem Nutzer die Konfiguration des
Defaultwertes der Vertraulichkeitsstufe beim Einstellen von Dokumenten
jederzeit ermöglichen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Berechtigung;Neutral
gemSpec_ePA_FdV;A_21254-02;ePA-Frontend des Versicherten: Benachrichtigungsadresse abfragen;"Das ePA-Frontend des Versicherten MUSS das Abfragen einer
Benachrichtigungsadresse im ePA-Aktensystem gemäß
TAB_FdV_161 Benachrichtigungsadresse abfragen umsetzen

I_Authorization_Management_Insurant::
getNotificationInfo Request erstellen
Eingangsparameter:

 * AuthenticationAssertion aus Session-Daten
 * RecordIdentifier aus Session-Daten
 * DeviceID aus Gerät-Daten
 * ActorID des Nutzers, dessen Benachrichtigungskanal zu ermitteln ist. Bei
fehlender ActorID wird eine Liste aller Benachrichtigungskanäle zurück gegeben.
I_Authorization_Management_Insurant::
getNotificationInfo Response verarbeiten
NotificationInfoList =  Liste der abgefragten Benachrichtigungskanäle
(ActorID, Benachrichtigungsadresse) oder gematik Fehlermeldung";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Vertretung;ePA
gemSpec_ePA_FdV;A_21312;ePA-Frontend des Versicherten: Suchparameter beim Protokollabruf;"Das ePA-Frontend des Versicherten SOLL beim Abruf von Protokolldaten von den
Komponenten ePA-Dokumentenverwaltung, Authentisierung und Autorisierung
Parameter für den seitenweisen Abruf gemäß [gemSpec_Aktensystem#A_21303-*]
verwenden.";SOLL;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Protokolldaten;ePA
gemSpec_ePA_FdV;A_21493;ePA-Frontend des Versicherten: Berechtigung für eine DiGA für ein Aktensystemkonto vergeben;"Das ePA-Frontend des Versicherten MUSS den Anwendungsfall ""UC 3.1 -
Berechtigung durch einen Versicherten vergeben"" aus [gemSysL_ePA] für die DiGA,
für die eine Berechtigung vergeben werden soll, gemäß TAB_FdV_181 umsetzen.


 Tabelle #: TAB_FdV_181 – Berechtigung an DiGA für Aktenkonto vergeben

[...]";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21494;ePA-Frontend des Versicherten: Berechtigung DiGA vergeben - AuthorizationKey erstellen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung an DiGA
für Aktenkonto vergeben"" einen AuthorizationKey mit AuthorizationType =
DOCUMENT_AUTHORIZATION für die zu berechtigende DiGA erstellen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21495;ePA-Frontend des Versicherten: Berechtigung DiGA vergeben - Schlüsselmaterial im ePA-Aktensystem speichern;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung an DiGA
für Aktenkonto vergeben"" für das Hochladen des Schlüsselmaterials in das
ePA-Aktensystem die übergreifende Aktivität ""Schlüsselmaterial im
ePA-Aktensystem speichern"" mit dem Eingangsparameter AuthorizationKey =
erstellter AuthorizationKey ausführen. Der optionale Parameter
NotificationInfoRepresentative wird nicht belegt.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21496;ePA-Frontend des Versicherten: Berechtigung DiGA vergeben - Policy Document erstellen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung an DiGA
für Aktenkonto vergeben"" ein Policy Document für die zu berechtigende DiGA 
erstellen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21497;ePA-Frontend des Versicherten: Berechtigung DiGA vergeben - Policy Document hochladen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung an DiGA
für Aktenkonto vergeben"" zum Hochladen des Policy Documents in die
Dokumentenverwaltung die übergreifende Aktivität ""Dokumentenset in
Dokumentenverwaltung hochladen"" mit einer Provide And Register Document Set-b
Message für Policy Documents ausführen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21499;ePA-Frontend des Versicherten: DiGA zum Entzug der Berechtigung markieren;"Das ePA-Frontend des Versicherten MUSS es dem Nutzer ermöglichen, berechtigte
DiGAs für den Entzug der Berechtigung auszuwählen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21500;ePA-Frontend des Versicherten: Berechtigung für DiGA löschen;"Das ePA-Frontend des Versicherten MUSS den Anwendungsfall ""UC 3.6 - Bestehende
Berechtigungen durch einen Versicherten verwalten"" aus [gemSysL_ePA] für die
DiGA, deren Berechtigung entzogen werden soll, gemäß TAB_FdV_190 umsetzen.

 Tabelle #: TAB_FdV_190 – Berechtigung für DiGA löschen

[...]";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21501;ePA-Frontend des Versicherten: Berechtigung für DiGA löschen - Policy Document in Dokumentenverwaltung löschen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung für DiGA
löschen"" für das Löschen des Policy Document in der Dokumentenverwaltung die
übergreifende Aktivität ""Dokumentenset in Dokumentenverwaltung löschen"" mit
einer RemoveMetadata_Message für den über die XDS-Metadaten ermittelten
Dokument Identifier des Policy Documents der DiGA ausführen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21502;ePA-Frontend des Versicherten: Berechtigung für DiGA löschen - Schlüsselmaterial in ePA-Aktensystem löschen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Berechtigung für DiGA
löschen"" für das Löschen des Schlüsselmaterials die übergreifende Aktivität
""Schlüsselmaterial im ePA-Aktensystem löschen"" mit dem EingangsparameterActorID
= Telematik-ID der DiGA ausführen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA;ePA
gemSpec_ePA_FdV;A_21545;ePA-Frontend des Versicherten: Anbieter wechseln - Steuerung des Wechsels über das FdV des neuen Anbieters;"Die Steuerung des Anbieterwechsels MUSS über das FdV des neuen Anbieters
erfolgen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Migration;ePA
gemSpec_ePA_FdV;A_21797;ePA-FdV: Erstellung der Transporttoken;"Das ePA-FdV MUSS
für den Übermittlungsvorgang an die Vertrauensstelle und an das Forschungsdatenzentrum von der
Autorisierung erstellte Transporttoken verwenden. Beide Transporttoken MÜSSEN aus dem gleichen Aufruf der
Schnittstelle [I_Authorization_Token_Service] stammen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_21803;ePA-FdV: Verwendung der Schnittstelle der Vertrauensstelle;"Das ePA-FdV MUSS das Transporttoken mit der Arbeitsnummer und dem
Lieferpseudonym unter Verwendung der Schnittstelle der Vertrauensstelle [I_VST]
über den Transport-Proxy an die Vertrauensstelle übermitteln.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_21804;ePA-FdV: Verwendung der Schnittstelle des Forschungsdatenzentrums;"Das ePA-FdV MUSS die pseudonymisierten und verschlüsselten Dokumente mit der
Arbeitsnummer gemäß [I_Forschung], oder - im Falle eines Widerrufs - die Identifier
der zu widerrufenen Dokumente, und die Arbeitsnummer unter Verwendung der
Schnittstelle des Forschungsdatenzentrums [I_Forschung] über den Transport-Proxy an
das Forschungsdatenzentrum übermitteln";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_21830;ePA-FdV für Desktop-Plattformen: optionale Auswahl kryptographische Versichertenidentität;"Das ePA-Frontend des Versicherten für Desktop-Plattformen KANN dem Nutzer die
Möglichkeit geben, für eine Aktensession anstelle der eGK eine von einem
Signaturdienst erzeugte alternative kryptografische Identität des
Versicherten zu verwenden, falls der Nutzer diese alternative kryptographische
Versichertenidentität zuvor im ePA-Frontend des Versicherten für
Desktop-Plattformen bekannt gemacht hat.";KANN;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Session (Desktop);ePA
gemSpec_ePA_FdV;A_21839;ePA-Frontend des Versicherten: ENC-VAU-Zertifikat des Betreibers für Anbieterwechsel;"Das ePA-Frontend des Versicherten MUSS das ENC-VAU-Zertifikat des Betreibers im
UseCase Anbieterwechsel verfügbar machen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Migration;ePA
gemSpec_ePA_FdV;A_21847;ePA-FdV: Widerruf von freigegebenen Dokumenten;"Das ePA-FdV MUSS es dem Versicherten oder einem Vertreter ermöglichen, zuvor
freigegebene Dokumente jederzeit zu widerrufen. Zum Zwecke des Widerrufs MÜSSEN
die Schnittstellen [I_VST] und [I_Forschung] unter Angabe der zu widerrufenden, in
der Vergangenheit freigegebenen Dokumente genutzt werden.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_21850;ePA-FdV: Verwendung der Arbeitsnummer;"Das ePA-FdV MUSS für jeden Übermittlungsvorgang (ein oder mehrere Dokumente,
siehe Erläuterung) an die Vertrauensstelle und an das Forschungsdatenzentrum
eine neu erzeugte Arbeitsnummer, bzw. neu erzeugte Transporttoken, verwenden. ";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_21894;ePA-FdV: Aufruf der Schnittstellen der Vertrauensstelle und des Forschungsdatenzentrums;"Das ePA-FdV MUSS für einen Übermittlungsvorgang die Schnittstelle der
Vertrauensstelle [I_VST] und die Schnittstelle des Forschungsdatenzentrums
[I_Forschung] verwenden.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22331;ePA-Frontend des Versicherten: Protokoll einsehen - mehrere ParticipantObjectIdentification-Tags innerhalb einer AuditMessage;"Das ePA-Frontend des Versicherten MUSS zusammengefasste Protokolleinträge mit
mehreren ParticipantObjectIdentification-Elementen innerhalb einer AuditMessage
verarbeiten und zur Anzeige bringen können.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Protokolldaten;ePA
gemSpec_ePA_FdV;A_22668;ePA-Frontend des Versicherten: Search Operation mittels LDAP-Directory Basisdatensatz Attribut;"Das ePA-Frontend des Versicherten MUSS es dem Versicherten ermöglichen, DiGAs
über Suchkriterien gemäß TAB_FdV_190 zu suchen.


 Tabelle #: TAB_FdV_190 – Suchkriterien LDAP Search für DiGA

[...]";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA/VZD;Neutral
gemSpec_ePA_FdV;A_22669;ePA-Frontend des Versicherten: Anbieter wechseln - Berechtigung DiGA erteilen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Anbieter wechseln"",
wenn die Berechtigungen in das Aktenkonto des neuen Anbieters übernommen werden
sollen, für jede aus dem Aktenkonto des alten Anbieters ermittelte Berechtigung
einer DiGA einen AuthorizationKey erstellen und das Schlüsselmaterial in das
ePA-Aktensystem des neuen Anbieters laden.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Migration;ePA
gemSpec_ePA_FdV;A_22670;ePA-FdV: Verwendung der Schnittstelle des Forschungsdatenzentrums zur Übermittlung von Dokumenten;"Das ePA-Fdv MUSS alle freizugebenden und pseudonymisierten XDS-Dokumente eines
MIOs mit einem einzigen Aufruf der Schnittstelle des Forschungsdatenzentrums
gemäß [I_Forschung] übermitteln.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22682;ePA-FdV: Keine wiederholte Freigabe unveränderter Dokumente;"Das ePA-FdV MUSS sicherstellen, dass Dokumente nicht erneut freigegebenen
werden, welche schon für Forschungszwecke freigegeben und übermittelt und
seitdem in der Akte des Versicherten nicht verändert wurden";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22683;ePA-FdV: Bestandteile der freigegebenen Dokumente;"Das ePA-FdV MUSS bei der Pseudonymisierung und Übermittlung von Dokumenten an
das Forschungsdatenzentrum jeweils alle Teildokumente (XDS Dokumente mit Status
'approved') berücksichtigen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22693;ePA-FdV: Verbergen der Aufzeichnungsliste als Dokument des Versicherten;"Das ePA-FdV MUSS die Aufzeichnungsliste gemäß [FD_Aufzeichnung] aus der
regulären Handhabung von Dokumenten des Versicherten ausnehmen und gegenüber
einem Versicherten verbergen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Berechtigung;ePA
gemSpec_ePA_FdV;A_22821-01;ePA-FdV: Erstellung der Identifier für die Übermittelung an das Forschungsdatenzentrum;"Das ePA-FdV MUSS für jedes freigegebene Dokument eine eigens generierte ID (256
Bit Zufallswert) als Identifier verwenden. Dieser Identifier MUSS auch für
Folgefreigaben des Dokuments verwendet werden. Für Freigaben nach einem
Widerruf MUSS ein neuer Identifier erzeugt werden. 
Dieser Zufallswert muss den Anforderungen aus GS-A_4367 [gemSpec_Krypt] zur
Qualität der Zufallszahlenerzeugung entsprechen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22858-01;ePA-FdV: Metadaten zur Aufzeichnungsliste der Freigaben und Widerrufe von Dokumenten für Forschungszwecke;"Das ePA-FdV MUSS bei der Erstellung und bei Modifikationen des Dokuments der
Aufzeichnungsliste in der Akte die Vorgaben in [FD_Aufzeichnung] beachten.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_22974;"ePA-Frontend des Versicherten: Keine Anzeige von Dokumenten des Ordners ""technical""";"Das ePA-Frontend des Versicherten DARF einem Nutzer die Dokumente und Metadaten
der Dokumente des Ordners ""technical"" NICHT zur Anzeige anbieten oder anzeigen. ";DARF NICHT;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_22995;ePA-Frontend des Versicherten: Policy Document für DiGA erstellen;"Das ePA-Frontend des Versicherten MUSS für eine zu berechtigende DiGA ein
Policy Document unter Berücksichtigung der Anforderungen an deren Inhalt in
A_22705-* erstellen.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";DIGA ;ePA
gemSpec_ePA_FdV;A_22997-02;ePA-FdV: Format der pseudonymisierten Dokumente für Forschungszwecke;"Das ePA-FdV MUSS für ein pseudonymisiertes Dokument die Regeln des
FHIR-Standards (Compliance) berücksichtigen und im Format xml an das
Forschungsdatenzentrum übermitteln.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Forschung;ePA
gemSpec_ePA_FdV;A_23145;"ePA-Frontend des Versicherten: formatCode für Dokumente des Ordners ""technical""";"Das ePA-Frontend des Versicherten MUSS für herstellerspezifische Dokumente, die
im Ordner ""technical"" abgelegt werden, einen formatCode mit der codeSystem OID
""2.25.154081344090540725127779452347992051720"" und einem code der
Form ""urn:<Hersteller>:ig:<Bezeichner>:<Version>"" verwenden.";MUSS;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_23547;ePA-Frontend des Versicherten: eigene displayNames für die Anzeige der Protokolldaten;"Das ePA-Frontend des Versicherten KANN für die Anzeige der Protokolleinträge
eigene, auch für Nutzer ohne technisches Vorwissen oder spezifisches ePA-Wissen
verständliche Beschreibungen (displayNames) anstelle der Inhalte des
Prokollfeldes ""Aufgerufene Operation/@displayName"" verwenden.";KANN;"Festlegungen zur funktionalen Eignung ""Produkttest/Produktübergreifender Test""";Protokolldaten;ePA
